subject,run,motion_param,plv_empirical,plv_null_median,plv_null_mean,plv_null_std,p_value,p_fdr,p_bonferroni,sig_uncorrected,sig_fdr,sig_bonferroni,n_null_samples
DoP,1,rot_z,0.07216775010675226,0.13595343540736127,0.16456894690535648,0.10349302591071084,0.9259259259259259,0.966183574879227,1.0,False,False,False,27
AlS,1,trans_x,0.35775963469675975,0.13376481660263254,0.14909595281322335,0.09122747397719792,0.037037037037037035,0.17777777777777776,1.0,True,False,False,27
AlS,1,trans_y,0.45879843306412876,0.12948813785310193,0.13114836046043887,0.06729898860594814,0.0,0.0,0.0,True,True,True,27
AlS,1,trans_z,0.06508185448016453,0.13971231492732542,0.1577548300993337,0.07609566570049821,0.9259259259259259,0.966183574879227,1.0,False,False,False,27
AlS,1,rot_x,0.3412320374129919,0.14818338884712992,0.13839192016352178,0.06697019082300712,0.0,0.0,0.0,True,True,True,27
AlS,1,rot_y,0.33006880838367,0.13201967118474692,0.14634988003054045,0.07982506320688178,0.037037037037037035,0.17777777777777776,1.0,True,False,False,27
AlS,1,rot_z,0.49330803433042486,0.1020354475743914,0.13119312891151852,0.08437279398275713,0.0,0.0,0.0,True,True,True,27
AlS,2,trans_x,0.324641235026177,0.08429906538188028,0.0928554687742713,0.04996181104206176,0.0,0.0,0.0,True,True,True,27
AlS,2,trans_y,0.5424181598988855,0.12293132314896905,0.13078089837862844,0.07218180309662023,0.0,0.0,0.0,True,True,True,27
AlS,2,trans_z,0.21391356861738178,0.08978061876244697,0.10725892758875408,0.05536005405852816,0.037037037037037035,0.17777777777777776,1.0,True,False,False,27
AlS,2,rot_x,0.5432168751606992,0.09938999513129577,0.11833901075052962,0.07162719329568085,0.0,0.0,0.0,True,True,True,27
AlS,2,rot_y,0.3674297974566514,0.1212722213504258,0.12998359794661948,0.06724423291103636,0.0,0.0,0.0,True,True,True,27
AlS,2,rot_z,0.5424838966472869,0.09639458040308843,0.10752888590835023,0.06687291533248238,0.0,0.0,0.0,True,True,True,27
AnF,1,trans_x,0.12695031665763068,0.155464983693945,0.17190183917963328,0.0773420580744277,0.7037037037037037,0.9164513350559863,1.0,False,False,False,27
AnF,1,trans_y,0.19697928938603487,0.152048584107594,0.17404081734188584,0.09991617732740216,0.3333333333333333,0.6436781609195402,1.0,False,False,False,27
AnF,1,trans_z,0.10753979849839723,0.16373404786391824,0.1519116414830348,0.07822234000769468,0.6666666666666666,0.8888888888888888,1.0,False,False,False,27
AnF,1,rot_x,0.1572868281089689,0.14433631693726515,0.1459226768125053,0.051849974621326185,0.4444444444444444,0.7619047619047619,1.0,False,False,False,27
AnF,1,rot_y,0.2702072151589052,0.13659188817262524,0.16166011374306638,0.07058251512127425,0.1111111111111111,0.3733333333333333,1.0,False,False,False,27
AnF,1,rot_z,0.06282273602662272,0.16529172299699285,0.1820692435392632,0.08071835613829871,0.9629629629629629,0.9745649263721552,1.0,False,False,False,27
AnF,2,trans_x,0.11393388926890682,0.1153146922559427,0.13121345041184748,0.07909865461473074,0.5185185185185185,0.8065843621399177,1.0,False,False,False,27
AnF,2,trans_y,0.3644677740410867,0.15397989304332346,0.1482651413037594,0.07374145991182222,0.0,0.0,0.0,True,True,True,27
AnF,2,trans_z,0.028373077965942663,0.14767582412974242,0.14696624930218002,0.0693090861254307,0.9629629629629629,0.9745649263721552,1.0,False,False,False,27
AnF,2,rot_x,0.18460033996209047,0.1207326651209636,0.13751685796097113,0.06791480581173874,0.14814814814814814,0.4291187739463601,1.0,False,False,False,27
AnF,2,rot_y,0.18440707432058742,0.14015167859909905,0.1427260944375016,0.06567027484145592,0.2962962962962963,0.5925925925925926,1.0,False,False,False,27
AnF,2,rot_z,0.06913461466294746,0.10859627684475698,0.12633887288514797,0.057594910708330484,0.8888888888888888,0.9511677282377918,1.0,False,False,False,27
ErG,1,trans_x,0.16047375470699984,0.12349899796354612,0.1341554381669131,0.09688794463341993,0.25925925925925924,0.5730994152046783,1.0,False,False,False,27
ErG,1,trans_y,0.2361571657210479,0.15974768546722362,0.1574126077829128,0.0819095417913178,0.18518518518518517,0.47138047138047134,1.0,False,False,False,27
ErG,1,trans_z,0.13534098585186286,0.09006173875138067,0.11049079607525122,0.0600403117557268,0.37037037037037035,0.6690561529271206,1.0,False,False,False,27
ErG,1,rot_x,0.31599608686722097,0.14541160132027967,0.1417500247881998,0.06674899938341318,0.0,0.0,0.0,True,True,True,27
ErG,1,rot_y,0.1912423557699114,0.1305052733764904,0.1419737725825044,0.08235498686894802,0.25925925925925924,0.5730994152046783,1.0,False,False,False,27
ErG,1,rot_z,0.30588239297485065,0.16249587494176437,0.14850084713816525,0.08428882678062978,0.07407407407407407,0.2828282828282828,1.0,False,False,False,27
AzN,1,trans_x,0.15949788223124056,0.1572601066650168,0.15252458124154267,0.06086952038918465,0.48148148148148145,0.7777777777777778,1.0,False,False,False,27
AzN,1,trans_y,0.2752573820969535,0.17428022889933298,0.18604519202691502,0.09402121375356107,0.2222222222222222,0.5333333333333333,1.0,False,False,False,27
AzN,1,trans_z,0.11840666300680049,0.1292456669441125,0.14348674923817084,0.07585007441243193,0.6296296296296297,0.8888888888888888,1.0,False,False,False,27
AzN,1,rot_x,0.0632023776200696,0.15265648663696893,0.15923863770054325,0.10397764195870669,0.8518518518518519,0.9511677282377918,1.0,False,False,False,27
AzN,1,rot_y,0.03956437178355808,0.1316311629596351,0.13002972674368862,0.07263913734085303,0.8888888888888888,0.9511677282377918,1.0,False,False,False,27
AzN,1,rot_z,0.06241572136512181,0.20978520054532354,0.21052907350255656,0.09196293702923451,0.9629629629629629,0.9745649263721552,1.0,False,False,False,27
AzN,2,trans_x,0.09857320375162061,0.13832164762948457,0.1378319372310979,0.0703779140149496,0.7407407407407407,0.9427609427609427,1.0,False,False,False,27
AzN,2,trans_y,0.10226083708970585,0.1595480826653985,0.16938119799104323,0.08240101860192711,0.7777777777777778,0.9468599033816426,1.0,False,False,False,27
AzN,2,trans_z,0.1769351973842174,0.1353677161327902,0.14044287358960197,0.08191310848617508,0.25925925925925924,0.5730994152046783,1.0,False,False,False,27
AzN,2,rot_x,0.07302222073286627,0.13764458697934562,0.13468395865288368,0.07927949362566108,0.7407407407407407,0.9427609427609427,1.0,False,False,False,27
AzN,2,rot_y,0.42637320038411364,0.110110419425162,0.14226033574098743,0.11957456884979858,0.037037037037037035,0.17777777777777776,1.0,True,False,False,27
AzN,2,rot_z,0.08952515335174199,0.177018283253246,0.17076106300362995,0.0907290438382123,0.7777777777777778,0.9468599033816426,1.0,False,False,False,27
